"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Gap","Movement","Max Profit","Max Loss"
"2022-11-11","09:35:00",3956,"8 Nov 21 3870 P STO 26.80 | 8 Nov 21 4040 C STO 24.50 | 8 Dec 5 3870 P BTO 52.20 | 8 Dec 5 4040 C BTO 51.05",-5205,3973.76,"2022-11-18","09:32:00",-5855,"Below Short/Long Ratio",5118.08,12.291258405379443,8,502803.36,41640,"",56.96,24.96,0.497,0.093,7.35,-7.72,14.79,-4.13
"2022-08-19","09:35:00",4255.89,"8 Aug 29 4185 P STO 21.60 | 8 Aug 29 4320 C STO 19.50 | 8 Sep 12 4185 P BTO 47.35 | 8 Sep 12 4320 C BTO 42.70",-4905,4145.25,"2022-08-22","13:32:00",-4010,"Above Delta",-7241.92,-18.45545361875637,8,497685.28,39240,"",56.96,24.96,0.456,0.636,-17.43,-10.42,1.12,-18.45
"2022-08-18","09:35:00",4268.37,"9 Aug 29 4195 P STO 24.85 | 9 Aug 29 4340 C STO 21.25 | 9 Sep 12 4195 P BTO 48.95 | 9 Sep 12 4340 C BTO 42.70",-4565,4155.26,"2022-08-22","10:24:00",-3805,"Above Delta",-6932.16,-16.87272727272727,9,504927.2,41085,"",64.08,28.08,0.503,0.645,-0.91,-4.76,3.83,-16.43
"2022-08-17","09:35:00",4272.61,"9 Aug 26 4200 P STO 23.70 | 9 Aug 26 4340 C STO 20.65 | 9 Sep 9 4200 P BTO 47.75 | 9 Sep 9 4340 C BTO 42.75",-4625,4164.87,"2022-08-22","09:50:00",-4035,"Above Delta",-5402.16,-12.978162162162162,9,511859.36,41625,"",64.08,28.08,0.49,0.604,-24.8,-7.79,9.62,-12.54
"2022-08-15","09:35:00",4263.09,"4 Aug 24 4195 P STO 20.85 | 4 Aug 24 4320 C STO 20.05 | 4 Sep 7 4200 P BTO 50.20 | 4 Sep 7 4375 C BTO 27.00",-3640,4167.79,"2022-08-22","09:35:00",-4460,"Above Delta",3239.04,22.246153846153845,4,517261.52,36560,"",28.48,12.48,0.53,0.495,-10.78,-6.28,28.57,-26.51
"2022-08-11","09:35:00",4232.2,"7 Aug 22 4160 P STO 22.40 | 7 Aug 22 4295 C STO 20.40 | 7 Sep 6 4160 P BTO 50.05 | 7 Sep 6 4300 C BTO 44.15",-5150,4246.46,"2022-08-19","09:45:00",-6460,"Below Short/Long Ratio",9098.32,25.238058252427187,7,514022.48,39550,"",49.84,21.84,0.454,0.099,17.16,4.8,25.63,-0.78
"2022-08-10","09:37:00",4185.51,"8 Aug 19 4110 P STO 24.10 | 8 Aug 19 4250 C STO 20.15 | 8 Sep 2 4110 P BTO 52.15 | 8 Sep 2 4250 C BTO 46.10",-5410,4280,"2022-08-15","11:44:00",-5175,"Below Delta",-1961.92,-4.533086876155268,8,504924.16,43280,"",56.96,24.96,0.45,0.498,58.55,4.49,9.7,-4.16
"2022-08-08","09:35:00",4171.42,"8 Aug 17 4090 P STO 23.80 | 8 Aug 17 4235 C STO 21.80 | 8 Aug 31 4090 P BTO 50.65 | 8 Aug 31 4235 C BTO 46.95",-5210,4261.3,"2022-08-12","14:31:00",-5225,"Below Delta",38.08,0.09136276391554701,8,506886.08,41680,"",56.96,24.96,0.467,0.456,10.74,15.49,18.43,-3.36
"2022-08-05","09:35:00",4120.79,"7 Aug 15 4045 P STO 24.70 | 7 Aug 15 4185 C STO 22.30 | 7 Aug 29 4045 P BTO 54.45 | 7 Aug 29 4185 C BTO 49.50",-5705,4236.46,"2022-08-11","09:32:00",-4775,"Below Delta",-6581.68,-16.480981595092025,7,507444.68,39935,"",49.84,21.84,0.452,0.568,-36.07,4.92,5.96,-16.13
"2022-08-04","09:35:00",4149.01,"7 Aug 15 4065 P STO 27.15 | 7 Aug 15 4220 C STO 23.30 | 7 Aug 29 4065 P BTO 55.35 | 7 Aug 29 4220 C BTO 49.25",-5425,4245.98,"2022-08-11","10:01:00",-5350,"Below Delta",-596.68,-1.5712442396313364,7,506848,37975,"",49.84,21.84,0.482,0.444,-0.32,-5.84,6.64,-4.33
"2022-08-03","09:35:00",4115.77,"7 Aug 12 4030 P STO 26.55 | 7 Aug 12 4190 C STO 22.60 | 7 Aug 26 4030 P BTO 55.45 | 7 Aug 26 4190 C BTO 48.30",-5470,4236.46,"2022-08-11","09:32:00",-4680,"Below Delta",-5601.68,-14.629616087751371,7,514026.36,38290,"",49.84,21.84,0.474,0.532,16.77,7.81,8.23,-14.26
"2022-08-01","09:35:00",4101.41,"8 Aug 10 4020 P STO 25.25 | 8 Aug 10 4175 C STO 22.75 | 8 Aug 24 4020 P BTO 51.15 | 8 Aug 24 4175 C BTO 45.20",-4845,4190.01,"2022-08-10","09:32:00",-5345,"Below Delta",3918.08,10.108565531475747,8,519628.04,38760,"",56.96,24.96,0.498,0.321,-17.91,-10.97,21.05,-3.1
"2022-07-29","09:41:00",4093.88,"6 Aug 8 4025 P STO 22.75 | 6 Aug 8 4160 C STO 19.05 | 6 Aug 22 4025 P BTO 51.05 | 6 Aug 22 4175 C BTO 38.20",-4755,4120.19,"2022-08-05","11:25:00",-6180,"Below Short/Long Ratio",8488.56,29.75310199789695,6,515709.96,37530,"",42.72,18.72,0.468,0.098,14.9,6.55,33.02,0
"2022-07-28","09:35:00",4033.47,"7 Aug 8 3955 P STO 25.90 | 7 Aug 8 4105 C STO 21.60 | 7 Aug 22 3955 P BTO 53.40 | 7 Aug 22 4110 C BTO 44.55",-5055,4138.03,"2022-08-03","11:28:00",-5120,"Below Delta",383.32,1.0832838773491593,7,507221.4,38885,"",49.84,21.84,0.485,0.524,2.52,7.34,22.75,-7.72
"2022-07-22","09:40:00",4007.17,"8 Aug 1 3925 P STO 25.85 | 8 Aug 1 4080 C STO 23.20 | 8 Aug 15 3925 P BTO 51.20 | 8 Aug 15 4080 C BTO 46.55",-4880,4102.67,"2022-07-29","10:00:00",-5745,"Below Delta",6838.08,17.5155737704918,8,506838.08,39040,"",56.96,24.96,0.502,0.397,-0.52,8.74,28.28,-5.74
