"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Gap","Movement","Max Profit","Max Loss"
"2026-01-28","09:45:00",7000.57,"128 Feb 18 6890 P STO 46.15 | 128 Feb 18 7110 C STO 32.75 | 128 Feb 25 6890 P BTO 59.55 | 128 Feb 25 7125 C BTO 41.85",-2280,6791.94,"2026-02-05","10:16:00",-1905,"Above Delta",-49310.72,-16.896491228070175,128,8928865.36,483840,"",911.36,399.36,0.778,0.884,23.4,-1.43,8.33,-19.08
"2026-01-13","09:45:00",6976.48,"117 Feb 3 6880 P STO 42.55 | 117 Feb 3 7080 C STO 32.60 | 117 Feb 10 6880 P BTO 55.80 | 117 Feb 10 7100 C BTO 40.15",-2110,6938.13,"2026-02-02","09:36:00",-3125,"Below Short/Long Ratio",117556.92,47.618957345971566,117,8978176.08,480870,"",833.04,365.04,0.783,0.246,0.14,-0.93,55.21,-14.93
"2025-12-26","09:45:00",6944.68,"181 Jan 16 6855 P STO 39.85 | 181 Jan 16 7045 C STO 30.85 | 181 Jan 23 6860 P BTO 51.35 | 181 Jan 23 7050 C BTO 40.75",-2170,6921.72,"2026-01-14","15:33:00",-2495,"Below Short/Long Ratio",56971.56,14.505069124423963,181,8860619.16,483270,"",1288.72,564.72,0.768,0.247,3.97,8.66,35.48,-20.05
"2025-11-03","09:45:00",6852.91,"136 Nov 24 6730 P STO 52.25 | 136 Nov 24 6980 C STO 40.05 | 136 Dec 1 6730 P BTO 63.05 | 136 Dec 1 7000 C BTO 45.60",-1665,6657.12,"2025-11-17","14:41:00",-1620,"Above Delta",-7512.64,-3.3177177177177177,136,8803647.6,498440,"",968.32,424.32,0.85,0.869,42.12,-29.41,15.62,-17.72
"2025-10-31","09:45:00",6854.12,"210 Nov 21 6735 P STO 51.55 | 210 Nov 21 6980 C STO 39.70 | 210 Nov 28 6735 P BTO 62.30 | 210 Nov 28 6980 C BTO 52.40",-2375,6631.44,"2025-11-07","12:08:00",-1485,"Above Delta",-189050.4,-37.90484210526316,210,8898751.04,498750,"",1495.2,655.2,0.796,0.91,56.83,-25.05,5.26,-38.53
"2025-10-30","09:45:00",6845.75,"170 Nov 20 6725 P STO 50.90 | 170 Nov 20 6970 C STO 38.35 | 170 Nov 28 6725 P BTO 63.60 | 170 Nov 28 6970 C BTO 54.70",-2935,6668.62,"2025-11-17","14:27:00",-2430,"Above Delta",-87590.8,-17.55502555366269,170,8811160.24,498950,"",1210.4,530.4,0.754,0.78,-30.09,-14.75,10.9,-32.54
"2025-10-10","09:45:00",6758.68,"162 Oct 31 6650 P STO 46.50 | 162 Oct 31 6875 C STO 33.25 | 162 Nov 7 6650 P BTO 58.05 | 162 Nov 7 6875 C BTO 48.20",-2680,6919.75,"2025-10-29","10:00:00",-3040,"Below Delta",56661.12,13.050746268656715,162,9087801.44,434160,"",1153.44,505.44,0.751,0.71,5.38,18.19,15.3,-36.94
"2025-10-09","09:45:00",6750.78,"146 Oct 30 6650 P STO 46.60 | 146 Oct 30 6870 C STO 32.20 | 146 Nov 6 6650 P BTO 58.35 | 146 Nov 6 6875 C BTO 44.80",-2465,6901.68,"2025-10-28","14:16:00",-2825,"Below Delta",51064.96,14.189046653144016,146,9031140.32,432890,"",1039.52,455.52,0.764,0.66,6.78,-9.72,29.82,-32.86
"2025-10-08","09:45:00",6720.98,"118 Oct 29 6610 P STO 46.80 | 118 Oct 29 6840 C STO 33.20 | 118 Nov 5 6610 P BTO 60.40 | 118 Nov 5 6850 C BTO 46.00",-2670,6862.78,"2025-10-27","14:37:00",-3115,"Below Delta",51301.68,16.28314606741573,118,8980075.36,433060,"",840.16,368.16,0.752,0.556,9.28,-2.89,37.83,-20.79
"2025-10-01","09:45:00",6678.08,"116 Oct 22 6575 P STO 43.95 | 116 Oct 22 6790 C STO 31.85 | 116 Oct 29 6575 P BTO 56.65 | 116 Oct 29 6800 C BTO 43.35",-2450,6704.31,"2025-10-20","09:32:00",-4375,"Below Short/Long Ratio",222112.16,78.15346938775511,116,8928773.68,400200,"",825.92,361.92,0.758,0.187,-23.54,13.16,99.18,-2.86
"2025-09-30","09:45:00",6655.97,"113 Oct 21 6560 P STO 43.00 | 113 Oct 21 6760 C STO 33.30 | 113 Oct 28 6560 P BTO 54.60 | 113 Oct 28 6775 C BTO 41.90",-2050,6675.7,"2025-10-17","15:15:00",-4795,"Below Short/Long Ratio",309027.88,133.4029268292683,113,8706661.52,401150,"",804.56,352.56,0.791,0.249,-5.02,-0.22,148.29,-5.37
"2025-09-26","09:45:00",6636.36,"157 Oct 17 6530 P STO 44.65 | 157 Oct 17 6750 C STO 34.35 | 157 Oct 24 6530 P BTO 56.10 | 157 Oct 24 6750 C BTO 48.10",-2550,6680.21,"2025-10-15","12:03:00",-4380,"Below Short/Long Ratio",285702.32,71.36313725490197,157,8397633.64,400350,"",1117.84,489.84,0.758,0.247,10.66,20.98,78.82,-4.71
"2025-09-24","09:45:00",6661.11,"105 Oct 15 6560 P STO 46.40 | 105 Oct 15 6780 C STO 34.00 | 105 Oct 22 6560 P BTO 57.90 | 105 Oct 22 6800 C BTO 40.45",-1825,6662.84,"2025-10-13","12:56:00",-2905,"Below Short/Long Ratio",112324.8,58.61698630136986,105,8111931.32,401625,"",747.6,327.6,0.817,0.246,12.87,-8.68,77.26,-2.19
"2025-09-23","09:45:00",6693.88,"107 Oct 14 6600 P STO 43.40 | 107 Oct 14 6810 C STO 32.15 | 107 Oct 21 6600 P BTO 56.50 | 107 Oct 21 6825 C BTO 41.15",-2240,6749.27,"2025-10-10","09:32:00",-2575,"Below Short/Long Ratio",34749.32,14.498214285714287,107,7916472.44,400180,"",761.84,333.84,0.774,0.212,-1.31,1.44,29.69,-12.5
"2025-09-22","09:45:00",6652.88,"108 Oct 13 6560 P STO 42.90 | 108 Oct 13 6760 C STO 31.95 | 108 Oct 20 6560 P BTO 55.45 | 108 Oct 20 6775 C BTO 40.85",-2175,6733.98,"2025-10-10","10:58:00",-2955,"Below Short/Long Ratio",83134.08,35.39126436781609,108,7999606.52,396900,"",768.96,336.96,0.777,0.233,-10.08,-1.4,52.18,-0.92
"2025-09-17","09:45:00",6605.56,"147 Oct 8 6500 P STO 42.90 | 147 Oct 8 6720 C STO 33.15 | 147 Oct 15 6500 P BTO 53.85 | 147 Oct 15 6725 C BTO 44.00",-2210,6746.02,"2025-10-03","10:41:00",-2910,"Below Delta",101394.72,31.210859728506783,147,7881723.12,398370,"",1046.64,458.64,0.777,0.625,-1.89,0.69,54.52,-5.2
"2025-09-16","09:45:00",6616.15,"176 Oct 7 6520 P STO 42.30 | 176 Oct 7 6725 C STO 32.00 | 176 Oct 14 6520 P BTO 52.45 | 176 Oct 14 6725 C BTO 44.15",-2260,6746.02,"2025-10-03","10:41:00",-3365,"Below Delta",192677.76,48.44070796460177,176,7780328.4,397760,"",1253.12,549.12,0.769,0.534,8.85,-7.98,67.26,-10.18
"2025-09-15","09:45:00",6603.39,"124 Oct 6 6510 P STO 38.25 | 124 Oct 6 6710 C STO 29.10 | 124 Oct 13 6510 P BTO 48.30 | 124 Oct 13 6725 C BTO 35.75",-1700,6731.25,"2025-10-03","09:32:00",-2365,"Below Delta",81190.24,38.51529411764706,124,7587650.64,396800,"",882.88,386.88,0.801,0.588,19.2,-0.1,69.71,-8.24
"2025-09-12","09:45:00",6584.82,"174 Oct 3 6495 P STO 39.85 | 174 Oct 3 6690 C STO 28.50 | 174 Oct 10 6500 P BTO 50.80 | 174 Oct 10 6690 C BTO 39.90",-2265,6713.71,"2025-10-01","14:27:00",-3365,"Below Delta",189618.24,48.11302428256071,174,7506460.4,394110,"",1238.88,542.88,0.754,0.546,3.19,-5.84,64.24,-1.32
"2025-09-10","09:45:00",6544.2,"126 Oct 1 6460 P STO 39.35 | 126 Oct 1 6640 C STO 28.35 | 126 Oct 8 6460 P BTO 50.85 | 126 Oct 8 6650 C BTO 37.80",-2125,6680.71,"2025-09-22","12:15:00",-2545,"Below Delta",51629.76,19.282823529411765,126,7316842.16,393750,"",897.12,393.12,0.764,0.757,37.68,-6.09,30.35,-5.18
"2025-08-29","09:45:00",6483.51,"172 Sep 19 6395 P STO 39.85 | 172 Sep 19 6580 C STO 29.50 | 172 Sep 26 6395 P BTO 49.80 | 172 Sep 26 6580 C BTO 41.10",-2185,6615.94,"2025-09-15","10:00:00",-2370,"Below Delta",30058.72,7.99816933638444,172,7265212.4,375820,"",1224.64,536.64,0.763,0.732,-12.58,-5.77,21.05,-21.74
"2025-08-28","09:45:00",6486.41,"111 Sep 18 6400 P STO 38.60 | 111 Sep 18 6580 C STO 28.45 | 111 Sep 25 6400 P BTO 48.00 | 111 Sep 25 6600 C BTO 32.60",-1385,6608.67,"2025-09-15","09:32:00",-1310,"Below Delta",-9461.64,-6.154512635379062,111,7235153.68,375735,"",790.32,346.32,0.832,0.793,2.44,2.57,43.68,-3.25
"2025-08-27","09:45:00",6467.9,"154 Sep 17 6375 P STO 39.10 | 154 Sep 17 6570 C STO 27.75 | 154 Sep 24 6375 P BTO 48.55 | 154 Sep 24 6575 C BTO 37.00",-1900,6594.75,"2025-09-12","14:27:00",-2340,"Below Delta",66183.04,22.61894736842105,154,7244615.32,369600,"",1096.48,480.48,0.781,0.667,-3.68,5.64,34.21,-3.95
"2025-08-19","09:45:00",6444.18,"129 Sep 9 6360 P STO 38.75 | 129 Sep 9 6540 C STO 28.25 | 129 Sep 16 6360 P BTO 49.40 | 129 Sep 16 6550 C BTO 36.10",-1880,6471.44,"2025-09-05","11:32:00",-2700,"Below Short/Long Ratio",104459.04,43.07234042553191,129,7178432.28,371520,"",918.48,402.48,0.784,0.249,-2.91,-2.06,51.06,-11.44
"2025-08-18","09:45:00",6447.73,"165 Sep 8 6360 P STO 40.10 | 165 Sep 8 6550 C STO 28.25 | 165 Sep 15 6360 P BTO 50.70 | 165 Sep 15 6550 C BTO 39.70",-2235,6456.32,"2025-09-04","09:32:00",-2650,"Below Short/Long Ratio",66785.4,18.110067114093958,165,7044897.32,368775,"",1174.8,514.8,0.756,0.236,-4.78,2.71,31.32,-17.45
"2025-08-15","09:45:00",6469.02,"142 Sep 5 6380 P STO 38.50 | 142 Sep 5 6565 C STO 29.10 | 142 Sep 12 6380 P BTO 48.85 | 142 Sep 12 6570 C BTO 39.30",-2085,6456.32,"2025-09-04","09:32:00",-2300,"Below Short/Long Ratio",29075.92,9.820623501199039,142,7073973.24,367070,"",1011.04,443.04,0.767,0.205,8.84,-8.36,27.58,-23.02
"2025-08-13","09:45:00",6473.68,"138 Sep 3 6390 P STO 37.25 | 138 Sep 3 6570 C STO 27.95 | 138 Sep 10 6390 P BTO 48.20 | 138 Sep 10 6575 C BTO 38.35",-2165,6492.43,"2025-08-28","09:32:00",-2475,"Below Short/Long Ratio",41366.88,13.845727482678981,138,6803448.56,367770,"",982.56,430.56,0.753,0.239,16.91,11.01,18.71,-23.79
"2025-08-11","09:45:00",6394.41,"187 Sep 2 6300 P STO 42.40 | 187 Sep 2 6500 C STO 29.95 | 187 Sep 8 6300 P BTO 51.55 | 187 Sep 8 6500 C BTO 39.95",-1945,6469.28,"2025-08-29","09:59:00",-2615,"Below Short/Long Ratio",123375.12,33.92082262210797,187,6978111.92,363715,"",1331.44,583.44,0.791,0.249,0.22,4.74,35.99,-7.2
"2025-08-08","09:45:00",6365.65,"174 Aug 29 6260 P STO 43.55 | 174 Aug 29 6470 C STO 33.10 | 174 Sep 5 6260 P BTO 53.45 | 174 Sep 5 6470 C BTO 43.70",-2080,6492.43,"2025-08-28","09:32:00",-2385,"Below Delta",51288.24,14.171153846153844,174,6854736.8,361920,"",1238.88,542.88,0.789,0.586,15.22,10.43,27.4,-3.12
"2025-08-07","09:45:00",6382.07,"192 Aug 28 6275 P STO 43.80 | 192 Aug 28 6500 C STO 28.40 | 192 Sep 4 6275 P BTO 52.55 | 192 Sep 4 6500 C BTO 38.25",-1890,6437.46,"2025-08-26","11:17:00",-1835,"Below Short/Long Ratio",-12526.08,-3.4518518518518517,192,6762081.68,362880,"",1367.04,599.04,0.795,0.249,29.26,7.75,22.75,-15.08
"2025-07-30","09:45:00",6380.5,"94 Aug 20 6280 P STO 40.25 | 94 Aug 20 6480 C STO 30.65 | 94 Aug 27 6280 P BTO 51.20 | 94 Aug 27 6500 C BTO 35.80",-1640,6441.78,"2025-08-18","09:59:00",-2295,"Below Short/Long Ratio",60607.44,39.31463414634146,94,6774607.76,342160,"",669.28,293.28,0.815,0.246,10.37,-0.73,41.77,-13.11
"2025-07-24","09:45:00",6367.15,"129 Aug 14 6270 P STO 38.10 | 129 Aug 14 6470 C STO 29.80 | 129 Aug 21 6270 P BTO 51.05 | 129 Aug 21 6475 C BTO 38.70",-2215,6398.71,"2025-08-12","09:32:00",-2140,"Below Short/Long Ratio",-10995.96,-3.8483069977426636,129,6666983.84,350235,"",918.48,402.48,0.757,0.199,9.69,-1.45,12.64,-29.12
"2025-07-23","09:45:00",6327.52,"98 Aug 13 6230 P STO 41.85 | 98 Aug 13 6430 C STO 34.45 | 98 Aug 20 6230 P BTO 52.65 | 98 Aug 20 6450 C BTO 38.80",-1545,6390.15,"2025-08-12","09:59:00",-2035,"Below Short/Long Ratio",47016.48,31.052427184466026,98,6714000.32,347410,"",697.76,305.76,0.834,0.246,17.28,0.62,57.28,-21.36
"2025-07-22","09:45:00",6309.64,"155 Aug 12 6210 P STO 44.50 | 155 Aug 12 6425 C STO 33.70 | 155 Aug 19 6210 P BTO 55.40 | 155 Aug 19 6425 C BTO 45.10",-2260,6391.39,"2025-08-11","10:26:00",-2685,"Below Short/Long Ratio",64287.8,18.352212389380533,155,6677979.8,350300,"",1103.6,483.6,0.778,0.245,1,3.04,28.32,-16.15
"2025-07-21","09:45:00",6315.49,"139 Aug 11 6220 P STO 42.70 | 139 Aug 11 6425 C STO 32.85 | 139 Aug 18 6220 P BTO 54.70 | 139 Aug 18 6425 C BTO 45.60",-2505,6332.76,"2025-08-06","11:19:00",-3190,"Below Short/Long Ratio",93791.64,26.936526946107787,139,6613692,348195,"",989.68,433.68,0.753,0.249,7.95,10.75,33.93,-13.37
"2025-07-18","09:45:00",6307.76,"144 Aug 8 6210 P STO 43.80 | 144 Aug 8 6420 C STO 33.30 | 144 Aug 15 6210 P BTO 55.35 | 144 Aug 15 6420 C BTO 45.65",-2420,6341.25,"2025-08-05","09:53:00",-3290,"Below Short/Long Ratio",123805.44,35.52727272727273,144,6519900.36,348480,"",1025.28,449.28,0.763,0.248,15.59,-5.19,39.88,-9.71
"2025-07-17","09:45:00",6276.94,"112 Aug 7 6175 P STO 45.95 | 112 Aug 7 6390 C STO 35.85 | 112 Aug 14 6175 P BTO 57.50 | 112 Aug 14 6400 C BTO 45.00",-2100,6313.89,"2025-08-04","13:48:00",-3090,"Below Short/Long Ratio",109733.12,46.6552380952381,112,6396094.92,347200,"",797.44,349.44,0.798,0.248,-0.3,13.54,56.67,-27.38
"2025-07-16","09:45:00",6252.68,"125 Aug 6 6150 P STO 45.85 | 125 Aug 6 6370 C STO 35.00 | 125 Aug 13 6150 P BTO 57.45 | 125 Aug 13 6375 C BTO 46.00",-2290,6405.76,"2025-07-31","09:33:00",-2145,"Below Delta",-19405,-6.7790393013100445,125,6227054.92,348750,"",890,390,0.782,0.752,10.74,-1.82,17.03,-19.21
"2025-07-15","09:45:00",6285.57,"138 Aug 5 6180 P STO 43.70 | 138 Aug 5 6400 C STO 34.80 | 138 Aug 12 6180 P BTO 55.50 | 138 Aug 12 6400 C BTO 47.95",-2525,6283.52,"2025-08-04","09:32:00",-2965,"Below Short/Long Ratio",59306.88,17.02019801980198,138,6286361.8,348450,"",982.56,430.56,0.759,0.11,26.73,-9.72,49.11,-15.05
"2025-07-14","09:45:00",6240.33,"106 Aug 4 6140 P STO 46.65 | 106 Aug 4 6360 C STO 35.00 | 106 Aug 11 6140 P BTO 57.55 | 106 Aug 11 6375 C BTO 41.75",-1795,6397.11,"2025-07-28","09:32:00",-1105,"Below Delta",-74225.44,-39.01058495821727,106,6246459.92,349270,"",754.72,330.72,0.822,0.861,-4.6,-14.82,23.68,-40.67
"2025-07-11","09:45:00",6240.21,"143 Aug 1 6135 P STO 44.85 | 143 Aug 1 6360 C STO 34.50 | 143 Aug 8 6140 P BTO 56.90 | 143 Aug 8 6360 C BTO 46.55",-2440,6397.11,"2025-07-28","09:32:00",-2065,"Below Delta",-55089.32,-15.788524590163936,143,6320685.36,348920,"",1018.16,446.16,0.767,0.759,-24.78,-15.47,14.55,-14.14
"2025-07-02","09:45:00",6194.46,"94 Jul 23 6090 P STO 42.40 | 94 Jul 23 6310 C STO 32.75 | 94 Jul 30 6090 P BTO 55.15 | 94 Jul 30 6325 C BTO 41.60",-2190,6330.12,"2025-07-21","10:01:00",-2285,"Below Delta",7967.44,3.870319634703196,94,6375774.68,346860,"",669.28,293.28,0.777,0.595,-4.13,0.58,45.66,-4.57
"2025-06-26","09:45:00",6116.68,"146 Jul 17 6020 P STO 41.50 | 146 Jul 17 6225 C STO 32.45 | 146 Jul 24 6020 P BTO 52.40 | 146 Jul 24 6225 C BTO 44.80",-2355,6275.84,"2025-07-03","10:42:00",-2655,"Below Delta",42304.96,12.30403397027601,146,6367807.24,343830,"",1039.52,455.52,0.761,0.8,19.93,4.59,27.6,-3.82
"2025-06-25","09:45:00",6106.72,"103 Jul 16 6010 P STO 42.65 | 103 Jul 16 6210 C STO 34.10 | 103 Jul 23 6010 P BTO 53.60 | 103 Jul 23 6225 C BTO 41.35",-1850,6255.94,"2025-07-03","09:36:00",-1720,"Below Delta",-14444.72,-7.5805405405405395,103,6325502.28,345050,"",733.36,321.36,0.808,0.847,12.05,2.49,14.59,-6.22
"2025-06-24","09:45:00",6074.14,"137 Jul 15 5970 P STO 44.35 | 137 Jul 15 6175 C STO 36.30 | 137 Jul 22 5970 P BTO 55.65 | 137 Jul 22 6175 C BTO 49.80",-2510,6223.64,"2025-07-02","15:04:00",-2760,"Below Delta",32847.12,9.552191235059762,137,6339947,343870,"",975.44,427.44,0.765,0.78,36.04,12.93,15.74,-8.96
"2025-06-16","09:45:00",6020.37,"72 Jul 7 5910 P STO 45.75 | 72 Jul 7 6130 C STO 35.50 | 72 Jul 14 5910 P BTO 58.80 | 72 Jul 14 6150 C BTO 42.65",-2050,6165.62,"2025-06-27","09:55:00",-1590,"Below Delta",-33857.28,-22.938536585365853,72,6234352.76,291600,"",512.64,224.64,0.801,0.814,27.03,16.37,35.12,-20.98
"2025-06-13","09:45:00",6005.17,"145 Jul 7 5880 P STO 52.00 | 145 Jul 7 6130 C STO 38.40 | 145 Jul 11 5880 P BTO 61.65 | 145 Jul 11 6130 C BTO 48.80",-2035,6165.62,"2025-06-27","09:55:00",-2180,"Below Delta",19540.2,6.622113022113021,145,6253892.96,295075,"",1032.4,452.4,0.818,0.761,-44.7,4.61,25.8,-11.55
"2025-06-12","09:45:00",6016.47,"81 Jul 3 5910 P STO 45.95 | 81 Jul 3 6130 C STO 34.90 | 81 Jul 10 5910 P BTO 57.80 | 81 Jul 10 6150 C BTO 39.20",-1645,6162.13,"2025-06-27","09:51:00",-1250,"Below Delta",-32824.44,-24.63465045592705,81,6268210.04,295245,"",576.72,252.72,0.834,0.824,-12.34,6.57,48.33,-23.71
"2025-06-11","09:45:00",6041.47,"117 Jul 2 5950 P STO 42.50 | 117 Jul 2 6150 C STO 31.90 | 117 Jul 9 5950 P BTO 54.20 | 117 Jul 9 6150 C BTO 45.00",-2510,6174.9,"2025-06-27","10:04:00",-2975,"Below Delta",53206.92,18.11792828685259,117,6307099.88,293670,"",833.04,365.04,0.75,0.612,10.57,-7.91,32.87,-12.55
"2025-06-10","09:45:00",6013.36,"106 Jul 1 5910 P STO 40.30 | 106 Jul 1 6120 C STO 34.25 | 106 Jul 8 5910 P BTO 52.00 | 106 Jul 8 6125 C BTO 44.90",-2265,6145.54,"2025-06-26","15:58:00",-2445,"Below Delta",17994.56,7.494922737306845,106,6301034.48,293090,"",754.72,330.72,0.769,0.66,4.03,3.45,34.66,-4.86
"2025-06-09","09:45:00",6001.39,"85 Jun 30 5900 P STO 41.35 | 85 Jun 30 6110 C STO 33.90 | 85 Jul 7 5900 P BTO 53.35 | 85 Jul 7 6125 C BTO 41.20",-1960,6133.9,"2025-06-26","12:06:00",-1960,"Below Delta",-870.4,-0.5224489795918368,85,6283039.92,294100,"",605.2,265.2,0.796,0.677,4.27,-3.24,48.47,-9.44
"2025-06-05","09:45:00",5968.51,"107 Jun 26 5860 P STO 45.10 | 107 Jun 26 6080 C STO 36.60 | 107 Jul 3 5860 P BTO 57.35 | 107 Jul 3 6080 C BTO 51.00",-2695,5985.49,"2025-06-23","09:53:00",-3775,"Below Short/Long Ratio",114464.32,39.69424860853432,107,6283910.32,288365,"",761.84,333.84,0.754,0.247,14.86,-17.16,50.46,-6.49
"2025-06-03","09:45:00",5939.97,"114 Jun 24 5830 P STO 47.00 | 114 Jun 24 6050 C STO 37.80 | 114 Jul 1 5830 P BTO 58.60 | 114 Jul 1 6050 C BTO 50.85",-2495,5975.15,"2025-06-20","12:11:00",-4010,"Below Short/Long Ratio",171542.64,60.31102204408818,114,6169446,284430,"",811.68,355.68,0.775,0.248,2.62,1.41,65.33,-9.62
"2025-06-02","09:45:00",5902.48,"107 Jun 23 5790 P STO 48.30 | 107 Jun 23 6020 C STO 35.45 | 107 Jun 30 5790 P BTO 61.10 | 107 Jun 30 6020 C BTO 48.80",-2645,5982.6,"2025-06-20","10:25:00",-4295,"Below Short/Long Ratio",175454.32,61.99470699432892,107,5997903.36,283015,"",761.84,333.84,0.762,0.247,-15.01,5.8,64.08,-8.88
"2025-05-29","09:45:00",5922.73,"151 Jun 20 5800 P STO 51.20 | 151 Jun 20 6050 C STO 39.40 | 151 Jun 26 5800 P BTO 59.90 | 151 Jun 26 6050 C BTO 48.10",-1770,5982.77,"2025-06-18","14:57:00",-3275,"Below Short/Long Ratio",225708.76,84.44971751412429,151,5822449.04,267270,"",1075.12,471.12,0.839,0.246,51.41,-17.23,102.82,-7.91
"2025-05-28","09:45:00",5936.86,"132 Jun 18 5820 P STO 49.10 | 132 Jun 18 6050 C STO 39.55 | 132 Jun 25 5820 P BTO 58.60 | 132 Jun 25 6050 C BTO 49.90",-2015,6012.16,"2025-06-17","09:32:00",-3745,"Below Short/Long Ratio",227008.32,85.34789081885856,132,5596740.28,265980,"",939.84,411.84,0.817,0.247,4,11.32,90.07,-14.64
"2025-05-21","09:45:00",5910.88,"68 Jun 11 5790 P STO 48.15 | 68 Jun 11 6030 C STO 38.60 | 68 Jun 18 5790 P BTO 61.20 | 68 Jun 18 6050 C BTO 44.45",-1920,6029.61,"2025-06-10","15:45:00",-2160,"Exited at Specified Time",15623.68,11.966666666666665,68,5369731.96,266560,"",484.16,212.16,0.821,0.51,-30.28,0.7,39.84,-9.38
"2025-05-20","09:45:00",5942.83,"79 Jun 10 5830 P STO 46.25 | 79 Jun 10 6060 C STO 37.25 | 79 Jun 17 5830 P BTO 58.25 | 79 Jun 17 6075 C BTO 43.85",-1890,6002.54,"2025-06-06","10:29:00",-2695,"Below Short/Long Ratio",62786.04,42.05079365079365,79,5354108.28,267810,"",562.48,246.48,0.818,0.244,-18.94,-1.83,50.79,-12.43
"2025-05-19","09:45:00",5918.44,"85 Jun 9 5800 P STO 47.10 | 85 Jun 9 6040 C STO 37.90 | 85 Jun 16 5800 P BTO 59.40 | 85 Jun 16 6050 C BTO 46.70",-2140,5961.98,"2025-06-05","14:04:00",-2555,"Below Short/Long Ratio",34404.6,18.914018691588787,85,5291322.24,266900,"",605.2,265.2,0.801,0.247,-55.5,15.56,37.38,-10.28
"2025-05-16","09:45:00",5917.92,"100 Jun 6 5810 P STO 45.90 | 100 Jun 6 6035 C STO 35.75 | 100 Jun 13 5810 P BTO 57.25 | 100 Jun 13 6040 C BTO 45.80",-2170,5973.56,"2025-06-05","09:36:00",-2960,"Below Short/Long Ratio",77976,35.93364055299539,100,5256917.64,267000,"",712,312,0.792,0.245,12.16,-11.17,50.23,-2.3
"2025-05-15","09:45:00",5876.57,"96 Jun 5 5770 P STO 47.85 | 96 Jun 5 6000 C STO 35.85 | 96 Jun 12 5770 P BTO 61.30 | 96 Jun 12 6000 C BTO 49.80",-2770,5904.9,"2025-06-02","09:36:00",-3655,"Below Short/Long Ratio",83976.96,31.57978339350181,96,5178941.64,265920,"",683.52,299.52,0.753,0.249,-22.76,6.75,46.75,-4.69
"2025-05-14","09:45:00",5894.1,"99 Jun 4 5780 P STO 44.85 | 99 Jun 4 6000 C STO 38.35 | 99 Jun 11 5780 P BTO 57.80 | 99 Jun 11 6000 C BTO 52.15",-2705,5912.73,"2025-05-30","15:52:00",-3955,"Below Short/Long Ratio",122736.24,45.83216266173753,99,5094964.68,267795,"",704.88,308.88,0.757,0.245,10.19,-2.64,50.46,-3.51
"2025-05-13","09:45:00",5860.01,"64 Jun 3 5760 P STO 44.40 | 64 Jun 3 5975 C STO 32.05 | 64 Jun 10 5760 P BTO 56.70 | 64 Jun 10 6000 C BTO 36.30",-1685,5870.96,"2025-05-30","13:33:00",-3280,"Below Short/Long Ratio",101424.64,94.05103857566766,64,4972228.44,267840,"",455.68,199.68,0.822,0.249,9.96,5.86,108.31,-35.01
"2025-01-24","09:45:00",6123.12,"178 Feb 14 6035 P STO 37.00 | 178 Feb 14 6225 C STO 29.65 | 178 Feb 21 6035 P BTO 43.95 | 178 Feb 21 6225 C BTO 37.60",-1520,5950.67,"2025-02-03","09:32:00",-975,"Above Delta",-98832.72,-36.52894736842106,178,4839987.16,270560,"",1267.36,555.36,0.817,0.918,2.72,1.69,11.51,-38.82
"2025-01-23","09:45:00",6083.14,"195 Feb 13 6000 P STO 37.10 | 195 Feb 13 6180 C STO 30.90 | 195 Feb 20 6000 P BTO 43.60 | 195 Feb 20 6180 C BTO 38.00",-1390,5924.22,"2025-02-03","10:21:00",-1270,"Above Delta",-25396.8,-9.369784172661872,195,4814590.36,271050,"",1388.4,608.4,0.833,0.897,-10.05,6.82,39.93,-26.98
"2025-01-22","09:45:00",6079.43,"194 Feb 12 5990 P STO 37.05 | 194 Feb 12 6175 C STO 33.00 | 194 Feb 19 5990 P BTO 43.30 | 194 Feb 19 6175 C BTO 40.40",-1395,6059.84,"2025-02-11","10:30:00",-1695,"Below Short/Long Ratio",56213.44,20.77132616487455,194,4870803.8,270630,"",1381.28,605.28,0.837,0.238,32.15,-1.96,45.88,-42.65
"2024-12-11","09:45:00",6069.64,"156 Jan 2 6010 P STO 29.90 | 156 Jan 2 6160 C STO 23.10 | 156 Jan 8 6010 P BTO 37.50 | 156 Jan 8 6160 C BTO 32.15",-1695,5935.58,"2024-12-18","15:33:00",-1200,"Above Delta",-78817.44,-29.80766961651917,156,4750277.16,264420,"",1110.72,486.72,0.761,0.889,25.24,9.49,15.93,-29.79
"2024-12-10","09:45:00",6057.75,"125 Dec 31 5990 P STO 30.45 | 125 Dec 31 6145 C STO 25.15 | 125 Jan 7 5990 P BTO 37.70 | 125 Jan 7 6150 C BTO 33.75",-1615,5921.67,"2024-12-18","15:36:00",-1095,"Above Delta",-66280,-32.83219814241486,125,4703314.92,264375,"",890,390,0.778,0.895,4.74,0.16,22.29,-36.84
