time,open,high,low,close
1748634900,5906.79,5922.14,5906.79,5907.06
1748635200,5907.2,5911.69,5907.2,5911.69
1748871000,5896.68,5905.97,5892.84,5904.83
1748871300,5905.06,5908.01,5900.73,5907.71
1748871600,5907.57,5907.57,5898.8,5902.26
1748871900,5902.48,5904.02,5893.33,5894.26
1748872200,5894.39,5894.49,5877.34,5881.65
1748872500,5881.57,5885.11,5876.54,5877.35
1748872800,5877.05,5877.05,5861.43,5869.3
1748873100,5869.05,5881.76,5867.31,5879.41
1748873400,5879.4,5882.15,5873.66,5879.37
1748873700,5879.5,5886.13,5877.9,5881.22
1748874000,5881.1,5893.5,5879.39,5889.69
1748874300,5889.73,5896.41,5889.73,5895.93
1748874600,5895.8,5903.7,5894.52,5903.14
1748874900,5903.12,5904.98,5892.7,5894.48
1748875200,5894.34,5897.83,5892.64,5895.71
1748875500,5895.74,5900.5,5895.27,5898.49
1748875800,5898.51,5901.73,5897.3,5898.03
1748876100,5897.85,5904.41,5896.71,5903.65
1748876400,5903.5,5906.33,5898.26,5899.81
1748876700,5899.89,5903.65,5896.83,5897.64
1748877000,5897.61,5905.13,5895.48,5903.14
1748877300,5903.11,5903.53,5899.48,5901.18
1748877600,5901.17,5902.96,5899.35,5901.27
1748877900,5901.23,5902.13,5893.87,5895.78
1748878200,5895.96,5897.2,5892.77,5892.91
1748878500,5892.81,5896.35,5892.23,5894.55
1748878800,5894.47,5901.12,5893.73,5900.71
1748879100,5900.7,5904.45,5899.59,5903.15
1748879400,5903.23,5910.37,5902.83,5909.87
1748879700,5909.74,5910.91,5906.28,5908.3
1748880000,5908.76,5909.44,5902.79,5905.21
1748880300,5905.23,5906.77,5903.47,5906.6
1748880600,5906.59,5908.23,5905.88,5906.95
1748880900,5906.91,5907.3,5903.84,5906.78
1748881200,5906.77,5907.76,5905.86,5906.46
1748881500,5906.47,5906.54,5900.81,5904.06
1748881800,5904.13,5906.43,5903.43,5906.37
1748882100,5906.45,5907.62,5903.07,5906.31
1748882400,5906.24,5906.77,5901.48,5901.99
1748882700,5902.08,5906.23,5902.03,5903.54
1748883000,5903.47,5911.77,5902.99,5911.77
1748883300,5911.78,5911.79,5910.01,5910.34
1748883600,5910.32,5915.22,5910.29,5912.43
1748883900,5912.41,5915.84,5912.01,5915.77
1748884200,5915.87,5916.2,5911.7,5911.7
1748884500,5911.69,5914.16,5911.5,5912.57
1748884800,5912.42,5912.62,5908.97,5911.93
1748885100,5911.69,5912.72,5908,5909.11
1748885400,5909.1,5912.32,5908.77,5910.18
1748885700,5910.17,5911.35,5908.43,5910.94
1748886000,5910.93,5910.93,5908.16,5908.57
1748886300,5908.67,5909.01,5906.88,5907.31
1748886600,5907.25,5907.71,5905.62,5907.38
1748886900,5907.39,5911.27,5906.7,5910.07
1748887200,5910.03,5913.11,5909.03,5909.81
1748887500,5909.83,5912.31,5906.42,5908.25
1748887800,5908.26,5914.34,5908.26,5913.28
1748888100,5913.34,5922.23,5913.34,5919.83
1748888400,5919.78,5926.92,5918.71,5923.59
1748888700,5923.53,5926.26,5923.36,5925.23
1748889000,5925.29,5927.53,5924.4,5924.64
1748889300,5924.59,5926.06,5922.95,5925.29
1748889600,5925.27,5927.28,5923.22,5926.67
1748889900,5926.66,5926.88,5925.67,5926.09
1748890200,5925.69,5927.73,5924.18,5927.14
1748890500,5927.17,5929.83,5926.41,5928.99
1748890800,5929.06,5931.79,5928.96,5931.47
1748891100,5931.19,5932.4,5928.38,5930.08
1748891400,5930.11,5931.28,5929.13,5929.28
1748891700,5929.41,5930.28,5928.76,5929.51
1748892000,5929.6,5936.94,5928.76,5936.35
1748892300,5936.28,5936.28,5933.69,5934.08
1748892600,5934.22,5934.22,5930.1,5930.27
1748892900,5930.35,5932.14,5929.2,5930.18
1748893200,5930.14,5931.95,5928.23,5929.9
1748893500,5929.96,5931.57,5928.87,5929.79
1748893800,5929.72,5933.43,5927.18,5929.28
1748894100,5929.22,5937.4,5928.29,5937.4
1748894400,5936.49,5936.49,5935.94,5935.94
1748957400,5938.56,5941.8,5930.18,5933.43
1748957700,5933.55,5936.24,5930.82,5932.38
1748958000,5932.4,5941.92,5931.83,5939.95
1748958300,5939.97,5941.77,5938.19,5940.31
1748958600,5940.08,5940.6,5935.77,5937.49
1748958900,5937.45,5939.27,5933.86,5934.34
1748959200,5934.03,5942.58,5934.03,5939.43
1748959500,5939.49,5942.13,5929,5937
1748959800,5936.82,5940.77,5934.83,5940.18
1748960100,5940.04,5944.99,5939.32,5944.12
1748960400,5944.21,5945.34,5942.47,5943.41
1748960700,5943.49,5948.52,5942.02,5948.52
1748961000,5948.81,5948.81,5943.27,5944.23
1748961300,5944.35,5947.14,5942.39,5946.55
1748961600,5946.53,5947.33,5945.05,5947.18
1748961900,5947.14,5950.04,5947.14,5949.83
1748962200,5949.82,5952.82,5948.02,5952.07
1748962500,5952.3,5954.39,5950.72,5954.17
1748962800,5954.2,5958.32,5954.2,5956.22
1748963100,5956.3,5958.59,5954.69,5956.1
1748963400,5956.08,5957.64,5955.42,5957
1748963700,5956.97,5957.89,5955.52,5957.54
1748964000,5957.57,5961.66,5957.31,5960.6
1748964300,5960.54,5961.32,5958.86,5959.57
1748964600,5959.85,5961.4,5959.16,5960.96
1748964900,5960.93,5963.44,5960.49,5962.8
1748965200,5962.84,5964.7,5961.68,5963.4
1748965500,5963.35,5965.71,5962.45,5962.64
1748965800,5962.67,5963.98,5960.75,5963.62
1748966100,5963.55,5967.27,5962.52,5966.97
1748966400,5967.04,5967.44,5964.98,5965.64
1748966700,5965.65,5967.05,5963.13,5963.72
1748967000,5963.61,5967.29,5963.61,5967.29
1748967300,5967.27,5972.58,5967.27,5972.11
1748967600,5972.14,5972.14,5968.15,5970.58
1748967900,5970.65,5971.32,5970.01,5971.18
1748968200,5971.26,5974.86,5971.03,5974.28
1748968500,5974.27,5977.04,5974.26,5974.89
1748968800,5974.91,5975.26,5973.28,5974.63
1748969100,5974.76,5975.08,5973.65,5974.34
1748969400,5974.29,5976.59,5974.29,5975.2
1748969700,5975.23,5976.52,5975.14,5975.44
1748970000,5975.49,5975.88,5973.37,5974.98
1748970300,5974.95,5977.68,5974.95,5976.47
1748970600,5976.4,5978.5,5976.4,5978.16
1748970900,5978.19,5980.41,5978.01,5979.75
1748971200,5979.68,5981.35,5978.79,5980.2
1748971500,5980.16,5980.2,5977.88,5978.17
1748971800,5978.18,5979.28,5976.47,5978.3
1748972100,5978.26,5980.25,5977.71,5979.48
1748972400,5979.46,5980.38,5976.63,5977.68
1748972700,5977.75,5978.51,5975.37,5975.6
1748973000,5975.56,5976.49,5973.18,5975.92
1748973300,5975.89,5976.3,5971.42,5971.93
1748973600,5971.96,5972.47,5961.65,5968.3
1748973900,5968.27,5969.02,5964.49,5966.11
